Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781543624,10,,Aggregated,1600.400000,0.000000,8,10,16,19,23,26,32,37,48,190,250,22972,0,8,11.503320585933443,1.7184999960591085,248.36440000217408,504.7559637819955
1781543625,10,,Aggregated,1594.200000,0.000000,8,10,16,19,23,26,32,36,47,190,250,24839,0,8,11.404930673536683,1.7184999960591085,248.36440000217408,504.6934256612585
1781543626,10,,Aggregated,1605.100000,0.000000,8,10,16,19,22,26,32,36,47,190,250,26634,0,8,11.348420180977968,1.7184999960591085,248.36440000217408,504.67398813546595
1781543627,10,,Aggregated,1642.000000,0.000000,8,10,16,19,22,25,31,35,47,190,250,28502,0,8,11.263658950256502,1.7184999960591085,248.36440000217408,504.73861483404676
1781543628,10,,Aggregated,1698.600000,0.000000,8,10,16,19,22,25,31,35,47,170,250,30259,0,8,11.239740338416132,1.7184999960591085,248.36440000217408,504.70355927162166
1781543629,10,,Aggregated,1755.400000,0.000000,8,10,16,19,22,25,31,35,47,170,250,32103,0,8,11.1913718873657,1.7184999960591085,248.36440000217408,504.730430177865
1781543630,10,,Aggregated,1791.700000,0.000000,8,10,16,19,22,25,30,35,47,170,250,34025,0,8,11.118816288027206,1.7184999960591085,248.36440000217408,504.74509919177075
1781543631,10,,Aggregated,1795.700000,0.000000,8,10,16,19,22,25,30,34,47,170,250,35928,0,8,11.057422648073471,1.6121999942697585,248.36440000217408,504.7754397684257
1781543632,10,,Aggregated,1810.600000,0.000000,8,10,16,19,22,25,30,34,47,170,250,37758,0,8,11.027651708243848,1.6121999942697585,248.36440000217408,504.7414057947985
1781543633,10,,Aggregated,1821.500000,0.000000,8,10,16,19,22,24,29,34,46,170,250,39594,0,8,11.002082272564984,1.6121999942697585,248.36440000217408,504.6988685154316
1781543634,10,,Aggregated,1828.300000,0.000000,8,10,16,19,22,24,29,34,46,150,250,41452,0,8,10.967523574255232,1.5846000023884699,248.36440000217408,504.71229373733473
1781543635,10,,Aggregated,1834.000000,0.000000,8,9,16,19,22,24,29,34,47,150,250,43187,0,8,10.96913143075913,1.5846000023884699,248.36440000217408,504.7568249704772
1781543636,10,,Aggregated,1840.700000,0.000000,8,9,16,19,22,24,29,33,46,150,250,45068,0,8,10.934400805454697,1.5846000023884699,248.36440000217408,504.753039850892
1781543637,10,,Aggregated,1827.400000,0.000000,8,9,16,19,22,24,28,33,46,150,250,46967,0,8,10.899402161097893,1.5846000023884699,248.36440000217408,504.72008005620967
