Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781543278,10,,Aggregated,1899.900000,0.000000,7,9,15,18,21,24,29,32,52,93,200,65371,0,7,10.566416262560756,1.4349999983096495,202.12690000334987,505.9927337810344
1781543279,10,,Aggregated,1930.700000,0.000000,7,9,15,18,21,24,29,32,52,93,200,67393,0,7,10.538131053667724,1.4349999983096495,202.12690000334987,505.98398943510455
1781543280,10,,Aggregated,1978.300000,0.000000,7,9,15,18,21,24,29,32,52,93,200,69426,0,7,10.509106764029779,1.4349999983096495,202.12690000334987,505.9975081381615
1781543281,10,,Aggregated,1974.700000,0.000000,7,9,15,18,21,24,29,32,51,89,200,71358,0,7,10.49609732754892,1.4349999983096495,202.12690000334987,505.99557162476526
1781543282,10,,Aggregated,1974.600000,0.000000,7,9,15,18,21,24,28,32,51,89,200,73258,0,7,10.488466972877164,1.4349999983096495,202.12690000334987,505.9831008217533
1781543283,10,,Aggregated,1983.100000,0.000000,7,9,15,18,21,23,28,32,50,89,200,75276,0,7,10.464380069332519,1.4349999983096495,202.12690000334987,505.98967798501513
1781543284,10,,Aggregated,1977.500000,0.000000,7,9,15,18,21,23,28,32,50,89,200,77303,0,7,10.440453497264757,1.4349999983096495,202.12690000334987,505.9599239356817
1781543285,10,,Aggregated,1977.900000,0.000000,7,9,15,18,21,23,28,32,50,89,200,79274,0,7,10.42384828189662,1.4349999983096495,202.12690000334987,505.9960138254661
1781543286,10,,Aggregated,1989.600000,0.000000,7,9,15,18,21,23,28,32,49,87,200,81204,0,7,10.41415571891919,1.4349999983096495,202.12690000334987,505.99043150583714
1781543287,10,,Aggregated,1987.400000,0.000000,7,9,15,18,21,23,28,32,49,87,200,83143,0,7,10.404521423319004,1.4349999983096495,202.12690000334987,505.994286951397
1781543288,10,,Aggregated,1989.300000,0.000000,7,9,15,18,21,23,28,32,49,87,200,85074,0,7,10.39684640664771,1.4349999983096495,202.12690000334987,506.00544232080307
1781543289,10,,Aggregated,1976.300000,0.000000,7,9,15,18,21,23,28,32,49,87,200,87030,0,7,10.384916079501542,1.4349999983096495,202.12690000334987,505.98741813167874
1781543290,10,,Aggregated,1966.400000,0.000000,7,9,15,18,21,23,28,32,49,87,200,88970,0,7,10.375798889501054,1.4349999983096495,202.12690000334987,505.9964482409801
1781543291,10,,Aggregated,1963.300000,0.000000,7,9,15,18,21,23,28,31,48,84,200,90812,0,7,10.375691177364654,1.4349999983096495,202.12690000334987,505.99144386204466
1781543292,10,,Aggregated,1949.400000,0.000000,7,9,15,18,21,23,28,31,48,84,200,92763,0,7,10.366626575238405,1.4349999983096495,202.12690000334987,506.00327716869873
1781543293,10,,Aggregated,1944.000000,0.000000,7,9,15,18,21,23,27,31,48,84,200,94667,0,7,10.36244005513087,1.4349999983096495,202.12690000334987,505.9852430097077
1781543294,10,,Aggregated,1947.000000,0.000000,7,9,15,18,21,23,27,31,48,84,200,96617,0,7,10.352468908153046,1.4349999983096495,202.12690000334987,506.00643779045095
1781543295,10,,Aggregated,1935.100000,0.000000,7,9,15,18,21,23,27,31,48,84,200,98512,0,7,10.350046529348731,1.4349999983096495,202.12690000334987,505.99211263602405
1781543296,10,,Aggregated,1927.100000,0.000000,7,9,15,18,21,23,27,31,48,84,200,100476,0,7,10.340084670958568,1.4349999983096495,202.12690000334987,506.00144313069785
1781543297,10,,Aggregated,1918.300000,0.000000,7,9,15,18,21,23,27,31,47,84,200,102464,0,7,10.328076379014298,1.4349999983096495,202.12690000334987,505.99241684884447
1781543298,10,,Aggregated,1923.000000,0.000000,7,9,15,18,21,23,27,31,47,84,200,104412,0,7,10.320745476566929,1.4349999983096495,202.12690000334987,505.99255832662914
